Round,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
673,MinimaxQLearner,MinimaxQLearner,-0.008902077151335286,0.011869436201780381,1.0,-1.0,1,1,69.21639486573423,-21.62622309189611,"[0.5045, 0.4955]","[0.5059, 0.4941]",333,334
674,MinimaxQLearner,MinimaxQLearner,-0.007407407407407363,-0.010370370370370363,-1.0,1.0,1,0,70.22380227314164,-22.61585272152574,"[0.5037, 0.4963]","[0.5052, 0.4948]",334,340
675,MinimaxQLearner,MinimaxQLearner,0.008875739644970404,0.008875739644970404,-1.0,1.0,0,1,71.23267801278661,-23.60697698188077,"[0.5044, 0.4956]","[0.5044, 0.4956]",341,335
676,MinimaxQLearner,MinimaxQLearner,0.007385524372230445,-0.010339734121122601,1.0,-1.0,0,0,70.24006353715883,-22.59663724775965,"[0.5037, 0.4963]","[0.5052, 0.4948]",342,341
677,MinimaxQLearner,MinimaxQLearner,0.008849557522123908,0.011799410029498525,-1.0,1.0,0,1,71.24891309468096,-23.58483783773015,"[0.5044, 0.4956]","[0.5059, 0.4941]",343,336
678,MinimaxQLearner,MinimaxQLearner,-0.007363770250368162,-0.013254786450662692,-1.0,1.0,1,0,72.25627686493132,-24.571583051279486,"[0.5037, 0.4963]","[0.5066, 0.4934]",335,342
679,MinimaxQLearner,MinimaxQLearner,0.008823529411764675,0.0117647058823529,-1.0,1.0,0,1,73.2651003943431,-25.559818345397133,"[0.5044, 0.4956]","[0.5059, 0.4941]",344,337
680,MinimaxQLearner,MinimaxQLearner,-0.0073421439060205596,0.013215859030837052,1.0,-1.0,1,1,72.27244253824911,-24.546602486366297,"[0.5037, 0.4963]","[0.5066, 0.4934]",336,338
681,MinimaxQLearner,MinimaxQLearner,-0.0058651026392961825,0.011730205278592365,1.0,-1.0,1,1,71.2783076408884,-23.534872281087704,"[0.5029, 0.4971]","[0.5059, 0.4941]",337,339
682,MinimaxQLearner,MinimaxQLearner,-0.004392386530014614,0.010248901903367524,1.0,-1.0,1,1,70.28270002741841,-22.524623379184337,"[0.5022, 0.4978]","[0.5051, 0.4949]",338,340
683,MinimaxQLearner,MinimaxQLearner,0.002923976608187162,0.00877192982456143,-1.0,1.0,0,1,71.2856240040266,-23.515851449359776,"[0.5015, 0.4985]","[0.5044, 0.4956]",345,341
684,MinimaxQLearner,MinimaxQLearner,0.0014598540145985273,-0.010218978102189746,1.0,-1.0,0,0,70.2870838580412,-22.505632471257584,"[0.5007, 0.4993]","[0.5051, 0.4949]",346,343
685,MinimaxQLearner,MinimaxQLearner,-0.0029154518950437747,0.011661807580174877,1.0,-1.0,1,1,69.28999930993625,-21.49397066367741,"[0.5015, 0.4985]","[0.5058, 0.4942]",339,342
686,MinimaxQLearner,MinimaxQLearner,-0.0014556040756914523,0.010189228529839889,1.0,-1.0,1,1,68.29145491401194,-20.48378143514757,"[0.5007, 0.4993]","[0.5051, 0.4949]",340,343
687,MinimaxQLearner,MinimaxQLearner,0.0,0.008720930232558155,1.0,-1.0,1,1,67.29145491401194,-19.47506050491501,"[0.5, 0.5]","[0.5044, 0.4956]",341,344
688,MinimaxQLearner,MinimaxQLearner,-0.0014513788098693414,-0.007256894049346929,1.0,-1.0,0,0,66.29290629282181,-18.467803610865662,"[0.4993, 0.5007]","[0.5036, 0.4964]",347,344
689,MinimaxQLearner,MinimaxQLearner,0.0,0.008695652173912993,-1.0,1.0,0,1,67.29290629282181,-19.45910795869175,"[0.5, 0.5]","[0.5043, 0.4957]",348,345
690,MinimaxQLearner,MinimaxQLearner,0.0014471780028944004,0.010130246020260525,1.0,-1.0,1,1,66.2943534708247,-18.44897771267149,"[0.4993, 0.5007]","[0.5051, 0.4949]",342,346
691,MinimaxQLearner,MinimaxQLearner,0.002890173410404595,-0.00867052023121384,-1.0,1.0,1,0,67.29724364423511,-19.440307192440276,"[0.4986, 0.5014]","[0.5043, 0.4957]",343,345
692,MinimaxQLearner,MinimaxQLearner,-0.0014430014430014126,-0.00721500721500723,1.0,-1.0,0,0,66.29868664567812,-18.43309218522527,"[0.4993, 0.5007]","[0.5036, 0.4964]",349,346
693,MinimaxQLearner,MinimaxQLearner,0.0,0.00864553314121036,-1.0,1.0,0,1,67.29868664567812,-19.42444665208406,"[0.5, 0.5]","[0.5043, 0.4957]",350,347
694,MinimaxQLearner,MinimaxQLearner,-0.001438848920863267,0.010071942446043147,-1.0,1.0,0,1,68.30012549459899,-20.414374709638018,"[0.4993, 0.5007]","[0.505, 0.495]",351,348
695,MinimaxQLearner,MinimaxQLearner,0.0028735632183907733,-0.01149425287356326,-1.0,1.0,1,0,69.30299905781737,-21.402880456764453,"[0.4986, 0.5014]","[0.5057, 0.4943]",344,347
696,MinimaxQLearner,MinimaxQLearner,0.0014347202295552641,-0.010043041606886627,-1.0,1.0,1,0,70.30443377804693,-22.392837415157565,"[0.4993, 0.5007]","[0.505, 0.495]",345,348
697,MinimaxQLearner,MinimaxQLearner,0.0,0.008595988538681931,-1.0,1.0,0,1,71.30443377804693,-23.384241426618882,"[0.5, 0.5]","[0.5043, 0.4957]",352,349
698,MinimaxQLearner,MinimaxQLearner,-0.0014306151645206988,-0.01001430615164517,1.0,-1.0,0,0,70.30586439321145,-22.374227120467236,"[0.4993, 0.5007]","[0.505, 0.495]",353,349
699,MinimaxQLearner,MinimaxQLearner,0.0,-0.011428571428571399,1.0,-1.0,0,0,69.30586439321145,-21.362798549038665,"[0.5, 0.5]","[0.5057, 0.4943]",354,350
700,MinimaxQLearner,MinimaxQLearner,0.0014265335235377763,0.012838801711840209,-1.0,1.0,0,1,70.30729092673499,-22.349959747326825,"[0.5007, 0.4993]","[0.5064, 0.4936]",355,350
701,MinimaxQLearner,MinimaxQLearner,0.0,-0.014245014245014287,1.0,-1.0,0,0,69.30729092673499,-21.33571473308181,"[0.5, 0.5]","[0.5071, 0.4929]",356,351
702,MinimaxQLearner,MinimaxQLearner,-0.0014224751066855834,0.015647226173541917,1.0,-1.0,1,1,68.30871340184167,-20.32006750690827,"[0.5007, 0.4993]","[0.5078, 0.4922]",346,351
703,MinimaxQLearner,MinimaxQLearner,0.0,0.014204545454545414,-1.0,1.0,0,1,69.30871340184167,-21.305862961453723,"[0.5, 0.5]","[0.5071, 0.4929]",357,352
704,MinimaxQLearner,MinimaxQLearner,0.0014184397163120033,0.015602836879432591,1.0,-1.0,1,1,68.31013184155799,-20.290260124574292,"[0.4993, 0.5007]","[0.5078, 0.4922]",347,353
705,MinimaxQLearner,MinimaxQLearner,0.002832861189801694,-0.014164305949008471,-1.0,1.0,1,0,69.31296470274779,-21.276095818625283,"[0.4986, 0.5014]","[0.5071, 0.4929]",348,352
706,MinimaxQLearner,MinimaxQLearner,-0.0014144271570014078,0.01272984441301278,-1.0,1.0,0,1,70.3143791299048,-22.26336597421227,"[0.4993, 0.5007]","[0.5064, 0.4936]",358,354
707,MinimaxQLearner,MinimaxQLearner,-0.002824858757062121,0.01412429378531077,-1.0,1.0,0,1,71.31720398866186,-23.24924168042696,"[0.4986, 0.5014]","[0.5071, 0.4929]",359,355
708,MinimaxQLearner,MinimaxQLearner,-0.004231311706629048,-0.015514809590973178,1.0,-1.0,0,0,70.32143530036849,-22.233726870835987,"[0.4979, 0.5021]","[0.5078, 0.4922]",360,353
709,MinimaxQLearner,MinimaxQLearner,-0.0028169014084507005,0.016901408450704203,-1.0,1.0,0,1,71.32425220177694,-23.216825462385284,"[0.4986, 0.5014]","[0.5085, 0.4915]",361,356
710,MinimaxQLearner,MinimaxQLearner,-0.00421940928270037,0.018284106891701846,-1.0,1.0,0,1,72.32847161105964,-24.19854135549358,"[0.4979, 0.5021]","[0.5091, 0.4909]",362,357
711,MinimaxQLearner,MinimaxQLearner,-0.005617977528089846,-0.0196629213483146,1.0,-1.0,0,0,71.33408958858773,-23.17887843414527,"[0.4972, 0.5028]","[0.5098, 0.4902]",363,354
712,MinimaxQLearner,MinimaxQLearner,0.004207573632538597,0.02103786816269282,1.0,-1.0,1,1,70.33829716222027,-22.157840565982575,"[0.4979, 0.5021]","[0.5105, 0.4895]",349,358
