Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
21,0,FictitiousPlayAgent,IndependentQLearner,0.999889602781193,-0.9986455629925564,1.0,-1.0,6,0,-0.0021685062439558145,0.047634363117492806,"[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]","[0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.5833, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278]",21,2
22,0,FictitiousPlayAgent,IndependentQLearner,0.9998911491961332,-0.9985243525150203,1.0,-1.0,6,1,-0.0022773570478226146,0.04915597947894068,"[0.0732, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488]","[0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.5946, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027]",22,2
23,0,FictitiousPlayAgent,IndependentQLearner,0.999892352896711,-0.9985170053362011,1.0,-1.0,6,2,-0.002385004151111647,0.05063897414273966,"[0.0714, 0.0714, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476]","[0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.6053, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263]",23,2
24,0,FictitiousPlayAgent,IndependentQLearner,0.9998936006932808,-0.9986096112469944,1.0,-1.0,6,3,-0.002491403457830832,0.05208532770876906,"[0.0698, 0.0698, 0.0698, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465]","[0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.6154, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256]",24,2
25,0,FictitiousPlayAgent,IndependentQLearner,0.9998944487607253,-0.9987547358532687,1.0,-1.0,6,4,-0.0025969546971055246,0.05349687223191757,"[0.0682, 0.0682, 0.0682, 0.0682, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455]","[0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.625, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025]",25,2
26,0,FictitiousPlayAgent,IndependentQLearner,0.9998952137695503,-0.998751838431505,1.0,-1.0,6,5,-0.002701740927555374,0.05487530571427668,"[0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444]","[0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.6341, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244]",26,2
27,0,FictitiousPlayAgent,IndependentQLearner,0.9998960596629831,-0.9988110543056237,1.0,-1.0,6,6,-0.0028056812645721463,0.05622220487207452,"[0.0652, 0.0652, 0.0652, 0.0652, 0.0652, 0.0652, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435]","[0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.6429, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238]",27,2
28,0,FictitiousPlayAgent,IndependentQLearner,0.9998964777683055,-0.9990130464584173,1.0,-1.0,6,7,-0.0029092034962664437,0.05753903641808156,"[0.0638, 0.0638, 0.0638, 0.0638, 0.0638, 0.0638, 0.0638, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426]","[0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.6512, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233]",28,2
29,0,FictitiousPlayAgent,IndependentQLearner,0.9998964313826453,-0.9990277343864891,1.0,-1.0,6,8,-0.003012772113621165,0.05882716706192448,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417]","[0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.6591, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227]",29,2
30,0,FictitiousPlayAgent,IndependentQLearner,0.9998957836202191,-0.9991457593048625,1.0,-1.0,6,9,-0.0031169884934020287,0.06008787239925506,"[0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408]","[0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.6667, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222]",30,2
