Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4185,1,MinimaxQLearner,MinimaxQLearner,-0.32258064516129037,0.3651026392961877,1.0,-1.0,0,0,329.8466636513615,171.09922951780172,"[0.5591, 0.4409]","[0.545, 0.455]",1991,2016
4186,1,MinimaxQLearner,MinimaxQLearner,-0.2374206155349291,0.18075232046897893,2.0,-2.0,1,1,327.6092430358266,173.46366527745,"[0.5594, 0.4406]","[0.5452, 0.4548]",2195,2170
4187,1,MinimaxQLearner,MinimaxQLearner,-0.32275390625,0.1796875,-2.0,2.0,0,1,329.3729149108266,171.82889965245,"[0.5591, 0.4409]","[0.5449, 0.4551]",1992,2171
4188,1,MinimaxQLearner,MinimaxQLearner,-0.23523670082967296,0.36456808199121526,-2.0,2.0,1,0,331.1376782099969,170.1934677344412,"[0.5588, 0.4412]","[0.5451, 0.4549]",2196,2017
4189,1,MinimaxQLearner,MinimaxQLearner,-0.23609756097560985,0.17951219512195127,2.0,-2.0,1,1,328.9015806490213,172.55883358809976,"[0.559, 0.441]","[0.5449, 0.4551]",2197,2172
4190,0,MinimaxQLearner,MinimaxQLearner,0.18487394957983194,-0.2282913165266106,-1.0,1.0,1,0,330.1242697246515,171.37769446578417,"[0.4076, 0.5924]","[0.4094, 0.5906]",2198,2018
4191,0,MinimaxQLearner,MinimaxQLearner,0.18432104526364906,-0.18152123191787212,1.0,-1.0,1,1,329.34778815675605,172.1961732338663,"[0.4078, 0.5922]","[0.4092, 0.5908]",2199,2173
4192,1,MinimaxQLearner,MinimaxQLearner,-0.3237445148707947,0.3661628473915164,1.0,-1.0,0,0,328.11278084325045,173.5623360812578,"[0.5588, 0.4412]","[0.5446, 0.4554]",1993,2019
4193,1,MinimaxQLearner,MinimaxQLearner,-0.23586744639376223,0.17933723196881102,2.0,-2.0,1,1,325.8769133968567,175.92783315728119,"[0.559, 0.441]","[0.5448, 0.4552]",2200,2174
4194,1,MinimaxQLearner,MinimaxQLearner,-0.3239162201656113,0.17827569410618604,-2.0,2.0,0,1,327.6421350237442,174.29412638670155,"[0.5587, 0.4413]","[0.5446, 0.4554]",1994,2175
4195,1,MinimaxQLearner,MinimaxQLearner,-0.23369036027263868,0.3656280428432327,-2.0,2.0,1,0,329.4084446634715,172.6597544295448,"[0.5584, 0.4416]","[0.5448, 0.4552]",2201,2020
4196,1,MinimaxQLearner,MinimaxQLearner,-0.23454987834549879,0.178102189781022,2.0,-2.0,1,1,327.17389478512604,175.02617778720904,"[0.5586, 0.4414]","[0.5445, 0.4555]",2202,2176
4197,1,MinimaxQLearner,MinimaxQLearner,-0.3249027237354085,0.17704280155642016,-2.0,2.0,0,1,328.9404317501066,173.3933956860417,"[0.5584, 0.4416]","[0.5443, 0.4557]",1995,2177
4198,1,MinimaxQLearner,MinimaxQLearner,-0.3257170636849781,0.36655323286339336,1.0,-1.0,0,0,327.70805450168655,174.7599489189051,"[0.5581, 0.4419]","[0.5445, 0.4555]",1996,2021
4199,1,MinimaxQLearner,MinimaxQLearner,-0.23323615160349853,0.36588921282798836,-2.0,2.0,1,0,329.47481835008307,173.1258381317331,"[0.5583, 0.4417]","[0.5447, 0.4553]",2203,2022
4200,1,MinimaxQLearner,MinimaxQLearner,-0.32442933462846035,0.36668285575522097,1.0,-1.0,0,0,328.2407241295877,174.49252098748832,"[0.5585, 0.4415]","[0.5444, 0.4556]",1997,2023
4201,1,MinimaxQLearner,MinimaxQLearner,-0.2349514563106796,0.17864077669902922,2.0,-2.0,1,1,326.005772673277,176.85854040496406,"[0.5587, 0.4413]","[0.5447, 0.4553]",2204,2178
4202,1,MinimaxQLearner,MinimaxQLearner,-0.2338670548277535,0.3668122270742358,-2.0,2.0,1,0,327.7719056184493,175.2253526320383,"[0.5585, 0.4415]","[0.5444, 0.4556]",2205,2024
4203,1,MinimaxQLearner,MinimaxQLearner,-0.2347235693501455,0.367604267701261,-2.0,2.0,1,0,329.53718204909916,173.59295689973956,"[0.5587, 0.4413]","[0.5441, 0.4559]",2206,2025
4204,1,MinimaxQLearner,MinimaxQLearner,-0.23557925351429965,0.3683955404750363,-2.0,2.0,1,0,331.30160279558487,171.9613524402146,"[0.5589, 0.4411]","[0.5439, 0.4561]",2207,2026
4205,0,MinimaxQLearner,MinimaxQLearner,0.22294776119402993,-0.18190298507462682,-1.0,1.0,0,1,332.5245505567789,170.77944945513997,"[0.4076, 0.5924]","[0.409, 0.591]",1998,2179
4206,0,MinimaxQLearner,MinimaxQLearner,0.18508158508158506,-0.18135198135198133,1.0,-1.0,1,1,331.7469281791565,171.598097473788,"[0.4075, 0.5925]","[0.4093, 0.5907]",2208,2180
4207,0,MinimaxQLearner,MinimaxQLearner,0.18546132339235788,-0.22739981360671013,-1.0,1.0,1,0,332.96873619406796,170.41636401619246,"[0.4073, 0.5927]","[0.4091, 0.5909]",2209,2027
4208,1,MinimaxQLearner,MinimaxQLearner,-0.23643410852713176,0.17441860465116277,2.0,-2.0,1,1,330.7323020855408,172.7855500627041,"[0.5591, 0.4409]","[0.5436, 0.4564]",2210,2181
4209,0,MinimaxQLearner,MinimaxQLearner,0.1849091755938519,-0.22682813227759657,-1.0,1.0,1,0,331.95493832215004,171.6034354842225,"[0.4075, 0.5925]","[0.4089, 0.5911]",2211,2028
4210,0,MinimaxQLearner,MinimaxQLearner,0.18435754189944137,-0.22625698324022347,-1.0,1.0,1,0,333.1784020093009,170.42094013971598,"[0.4078, 0.5922]","[0.4088, 0.5912]",2212,2029
4211,1,MinimaxQLearner,MinimaxQLearner,-0.32348668280871673,0.3699757869249395,1.0,-1.0,0,0,331.9430509197125,171.79091592664093,"[0.5588, 0.4412]","[0.5433, 0.4567]",1999,2030
4212,1,MinimaxQLearner,MinimaxQLearner,-0.3228460793804453,0.17424975798644715,-2.0,2.0,0,1,333.70684569221976,170.1602286081511,"[0.5591, 0.4409]","[0.5436, 0.4564]",2000,2182
4213,1,MinimaxQLearner,MinimaxQLearner,-0.23512336719883897,0.3686502177068215,-2.0,2.0,1,0,335.4717223250209,168.52887882585793,"[0.5588, 0.4412]","[0.5438, 0.4562]",2213,2031
4214,0,MinimaxQLearner,MinimaxQLearner,0.1838064215914379,-0.22568636575151235,-1.0,1.0,1,0,336.69601269263376,167.34600306969227,"[0.4081, 0.5919]","[0.4086, 0.5914]",2214,2032
4215,1,MinimaxQLearner,MinimaxQLearner,-0.23597678916827858,0.36943907156673106,-2.0,2.0,1,0,338.4600359034655,165.71544214125902,"[0.559, 0.441]","[0.5435, 0.4565]",2215,2033
4216,1,MinimaxQLearner,MinimaxQLearner,-0.23682938617689697,0.37022716288061863,-2.0,2.0,1,0,340.2232065172886,164.08566930413963,"[0.5592, 0.4408]","[0.5433, 0.4567]",2216,2034
4217,1,MinimaxQLearner,MinimaxQLearner,-0.32173913043478264,0.3710144927536232,1.0,-1.0,0,0,338.9855253578683,165.45668379689326,"[0.5594, 0.4406]","[0.543, 0.457]",2001,2035
4218,1,MinimaxQLearner,MinimaxQLearner,-0.23853211009174302,0.17286335103814576,2.0,-2.0,1,1,336.7469932477766,167.82703628361466,"[0.5596, 0.4404]","[0.5432, 0.4568]",2217,2183
4219,1,MinimaxQLearner,MinimaxQLearner,-0.32191119691119685,0.1718146718146718,-2.0,2.0,0,1,338.5095415103248,166.19817527975366,"[0.5594, 0.4406]","[0.543, 0.457]",2002,2184
4220,0,MinimaxQLearner,MinimaxQLearner,0.2251162790697675,-0.2251162790697675,2.0,-2.0,0,0,336.7346577893946,168.01491946580018,"[0.4084, 0.5916]","[0.4084, 0.5916]",2003,2036
4221,0,MinimaxQLearner,MinimaxQLearner,0.2259414225941423,-0.1827057182705718,-1.0,1.0,0,1,337.9605992119887,166.8322137475296,"[0.4086, 0.5914]","[0.4086, 0.5914]",2004,2185
4222,1,MinimaxQLearner,MinimaxQLearner,-0.3227206946454414,0.37047756874095505,1.0,-1.0,0,0,336.7242268048493,168.20269131627057,"[0.5591, 0.4409]","[0.5432, 0.4568]",2005,2037
4223,1,MinimaxQLearner,MinimaxQLearner,-0.2372227579556413,0.3698167791706847,-2.0,2.0,1,0,338.4870040468937,166.57250809544126,"[0.5593, 0.4407]","[0.5434, 0.4566]",2218,2038
4224,1,MinimaxQLearner,MinimaxQLearner,-0.32144578313253014,0.17253012048192762,-2.0,2.0,0,1,340.24893175773707,164.94311050507983,"[0.5595, 0.4405]","[0.5431, 0.4569]",2006,2186
4225,1,MinimaxQLearner,MinimaxQLearner,-0.23699421965317924,0.17341040462427737,2.0,-2.0,1,1,338.0119375380839,167.3130527016116,"[0.5592, 0.4408]","[0.5434, 0.4566]",2219,2187
4226,0,MinimaxQLearner,MinimaxQLearner,0.18308550185873607,-0.22676579925650553,-1.0,1.0,1,0,339.2373092852958,166.13089656778263,"[0.4085, 0.5915]","[0.4089, 0.5911]",2220,2039
4227,0,MinimaxQLearner,MinimaxQLearner,0.18253599628425454,-0.18253599628425454,1.0,-1.0,1,1,338.4635052908694,166.94836057149837,"[0.4087, 0.5913]","[0.4087, 0.5913]",2221,2188
4228,0,MinimaxQLearner,MinimaxQLearner,0.18291550603528317,-0.22562674094707524,-1.0,1.0,1,0,339.6891320318165,165.7654450654631,"[0.4085, 0.5915]","[0.4085, 0.5915]",2222,2040
4229,1,MinimaxQLearner,MinimaxQLearner,-0.3230621088107848,0.3707270101107366,1.0,-1.0,0,0,338.4532148435642,167.13617207557382,"[0.559, 0.441]","[0.5431, 0.4569]",2007,2041
4230,1,MinimaxQLearner,MinimaxQLearner,-0.32242540904716077,0.1732435033686236,-2.0,2.0,0,1,340.2164487222937,165.50623944804735,"[0.5592, 0.4408]","[0.5433, 0.4567]",2008,2189
4231,1,MinimaxQLearner,MinimaxQLearner,-0.23569023569023573,0.17412217412217412,2.0,-2.0,1,1,337.98075848660346,167.87564781745573,"[0.5589, 0.4411]","[0.5435, 0.4565]",2223,2190
4232,1,MinimaxQLearner,MinimaxQLearner,-0.3240384615384615,0.17307692307692302,-2.0,2.0,0,1,339.7461431019881,166.24584012514805,"[0.5587, 0.4413]","[0.5433, 0.4567]",2009,2191
4233,0,MinimaxQLearner,MinimaxQLearner,0.18236658932714622,-0.22505800464037118,-1.0,1.0,1,0,340.97259321799737,165.06254546157496,"[0.4088, 0.5912]","[0.4084, 0.5916]",2224,2042
4234,1,MinimaxQLearner,MinimaxQLearner,-0.32484382508409415,0.17395482940893803,-2.0,2.0,0,1,342.7390516514428,163.43207933951825,"[0.5584, 0.4416]","[0.5435, 0.4565]",2010,2192
4235,1,MinimaxQLearner,MinimaxQLearner,-0.23246878001921223,0.3688760806916427,-2.0,2.0,1,0,344.50658287142363,161.8009554202099,"[0.5581, 0.4419]","[0.5437, 0.4563]",2225,2043
