Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4444,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006749156355454,1.0006749156355454,1.0,1.0,1,1,23.930589883713203,23.930589883713203,"[0.0002, 0.9998]","[0.0002, 0.9998]",4444,4444
4445,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006747638326585,1.0006747638326585,1.0,1.0,1,1,23.931264647545863,23.931264647545863,"[0.0002, 0.9998]","[0.0002, 0.9998]",4445,4445
4446,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006746120980436,1.0006746120980436,1.0,1.0,1,1,23.931939259643908,23.931939259643908,"[0.0002, 0.9998]","[0.0002, 0.9998]",4446,4446
4447,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006744604316546,1.0006744604316546,1.0,1.0,1,1,23.93261372007556,23.93261372007556,"[0.0002, 0.9998]","[0.0002, 0.9998]",4447,4447
4448,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006743088334458,1.0006743088334458,1.0,1.0,1,1,23.933288028909008,23.933288028909008,"[0.0002, 0.9998]","[0.0002, 0.9998]",4448,4448
4449,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006741573033708,1.0006741573033708,1.0,1.0,1,1,23.93396218621238,23.93396218621238,"[0.0002, 0.9998]","[0.0002, 0.9998]",4449,4449
4450,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006740058413839,1.0006740058413839,1.0,1.0,1,1,23.934636192053762,23.934636192053762,"[0.0002, 0.9998]","[0.0002, 0.9998]",4450,4450
4451,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006738544474394,1.0006738544474394,1.0,1.0,1,1,23.9353100465012,23.9353100465012,"[0.0002, 0.9998]","[0.0002, 0.9998]",4451,4451
4452,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006737031214912,1.0006737031214912,1.0,1.0,1,1,23.935983749622693,23.935983749622693,"[0.0002, 0.9998]","[0.0002, 0.9998]",4452,4452
4453,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006735518634935,1.0006735518634935,1.0,1.0,1,1,23.936657301486186,23.936657301486186,"[0.0002, 0.9998]","[0.0002, 0.9998]",4453,4453
4454,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006734006734006,1.0006734006734006,1.0,1.0,1,1,23.937330702159585,23.937330702159585,"[0.0002, 0.9998]","[0.0002, 0.9998]",4454,4454
4455,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000673249551167,1.000673249551167,1.0,1.0,1,1,23.93800395171075,23.93800395171075,"[0.0002, 0.9998]","[0.0002, 0.9998]",4455,4455
4456,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006730984967467,1.0006730984967467,1.0,1.0,1,1,23.9386770502075,23.9386770502075,"[0.0002, 0.9998]","[0.0002, 0.9998]",4456,4456
4457,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006729475100942,1.0006729475100942,1.0,1.0,1,1,23.939349997717592,23.939349997717592,"[0.0002, 0.9998]","[0.0002, 0.9998]",4457,4457
4458,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000672796591164,1.000672796591164,1.0,1.0,1,1,23.940022794308756,23.940022794308756,"[0.0002, 0.9998]","[0.0002, 0.9998]",4458,4458
4459,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006726457399104,1.0006726457399104,1.0,1.0,1,1,23.940695440048668,23.940695440048668,"[0.0002, 0.9998]","[0.0002, 0.9998]",4459,4459
4460,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006724949562877,1.0006724949562877,1.0,1.0,1,1,23.941367935004955,23.941367935004955,"[0.0002, 0.9998]","[0.0002, 0.9998]",4460,4460
4461,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000672344240251,1.000672344240251,1.0,1.0,1,1,23.942040279245205,23.942040279245205,"[0.0002, 0.9998]","[0.0002, 0.9998]",4461,4461
