Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4460,0,FictitiousPlayAgent,FictitiousPlayAgent,0.2267493356953056,-0.16297608503100092,1.0,-1.0,1,1,138.30203342747413,141.67851208243593,"[0.3866, 0.6134]","[0.4185, 0.5815]",2281,2316
4461,0,FictitiousPlayAgent,FictitiousPlayAgent,0.22709163346613548,-0.16334661354581675,1.0,-1.0,1,1,137.52912506094026,142.5151654688901,"[0.3865, 0.6135]","[0.4183, 0.5817]",2282,2317
4462,0,FictitiousPlayAgent,FictitiousPlayAgent,0.15884955752212393,-0.25442477876106195,2.0,-2.0,0,0,135.75655868925884,144.3514486547308,"[0.3863, 0.6137]","[0.4181, 0.5819]",2180,2145
4463,0,FictitiousPlayAgent,FictitiousPlayAgent,0.22689075630252103,-0.16320212295444492,1.0,-1.0,1,1,134.98344944556135,145.18824653177637,"[0.3866, 0.6134]","[0.4184, 0.5816]",2283,2318
4464,0,FictitiousPlayAgent,FictitiousPlayAgent,0.15915119363395225,-0.25464190981432366,2.0,-2.0,0,0,133.21068198313873,147.0246744716526,"[0.3864, 0.6136]","[0.4182, 0.5818]",2181,2146
4465,0,FictitiousPlayAgent,FictitiousPlayAgent,0.2266902342023862,-0.16305788775961116,1.0,-1.0,1,1,132.4373722173411,147.86161658389298,"[0.3867, 0.6133]","[0.4185, 0.5815]",2284,2319
4466,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3092970521541951,0.2421768707482994,2.0,-2.0,1,1,130.16934500645675,150.17998393083175,"[0.5773, 0.4227]","[0.5605, 0.4395]",2285,2320
4467,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26881233000906624,0.31912964641885766,1.0,-1.0,0,0,128.90053267644768,151.4991135772506,"[0.5771, 0.4229]","[0.5603, 0.4397]",2182,2147
4468,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3090167648391482,0.3185319438151337,-2.0,2.0,1,0,130.63229525007705,149.81764552106574,"[0.5773, 0.4227]","[0.5605, 0.4395]",2286,2148
4469,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26766304347826086,0.24094202898550732,-2.0,2.0,0,1,132.3646322065988,148.13693899932662,"[0.5774, 0.4226]","[0.5602, 0.4398]",2183,2321
4470,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26844726120416473,0.3186962426437302,1.0,-1.0,0,0,131.09618494539464,149.45563524197036,"[0.5772, 0.4228]","[0.5604, 0.4396]",2184,2149
4471,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26787330316742086,0.24253393665158374,-2.0,2.0,0,1,132.82831164222722,147.77373478948167,"[0.5774, 0.4226]","[0.5606, 0.4394]",2185,2322
4472,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26865671641791045,0.3175033921302578,1.0,-1.0,0,0,131.5596549258093,149.0912381816119,"[0.5771, 0.4229]","[0.5608, 0.4392]",2186,2150
4473,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.30922242314647386,0.31690777576853524,-2.0,2.0,1,0,133.29157174316916,147.40814595738044,"[0.5773, 0.4227]","[0.561, 0.439]",2287,2151
4474,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3099864437415274,0.31766832354270225,-2.0,2.0,1,0,135.0240615759753,145.72581428092315,"[0.5775, 0.4225]","[0.5608, 0.4392]",2288,2152
4475,0,FictitiousPlayAgent,FictitiousPlayAgent,0.22703180212014135,-0.16342756183745588,1.0,-1.0,1,1,134.25109337809545,146.56238671908568,"[0.3865, 0.6135]","[0.4183, 0.5817]",2289,2323
4476,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3107497741644084,0.31842818428184283,-2.0,2.0,1,0,135.98415570871876,144.88081490336754,"[0.5777, 0.4223]","[0.5605, 0.4395]",2290,2153
4477,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.31151241534988705,0.31918735891647854,-2.0,2.0,1,0,137.71779002023118,143.20000226228402,"[0.5779, 0.4221]","[0.5603, 0.4397]",2291,2154
4478,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2657942238267148,0.24007220216606495,-2.0,2.0,0,1,139.45199579640447,141.51994811065947,"[0.5781, 0.4219]","[0.56, 0.44]",2187,2324
4479,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2665764546684709,0.3193504736129905,1.0,-1.0,0,0,138.185419341736,142.83929858427246,"[0.5778, 0.4222]","[0.5602, 0.4398]",2188,2155
4480,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2660054102795312,0.31875563570784493,1.0,-1.0,0,0,136.9194139314565,144.1580542199803,"[0.578, 0.422]","[0.5604, 0.4396]",2189,2156
